module,type,name,res_id,src,value,comments
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_moduleoption_tree,Module Options,Module Options,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_module_option,Module des options.,Module des options.,
hubi,model,"ir.actions.act_window,help",hubi.action_miadi_etiquette_parameter,Module parameters,Module paramètres,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_module_option,ModuleOption,ModuleOption,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_module_option,Module_option,Module_option,
hubi,model,"ir.model,name",hubi.model_hubi_module_option,Modules - Options,Hubi - Modules - Options,
hubi,selection,"res.partner,discount_period_ca",0,Monthly,Mensuel,
hubi,selection,"res.partner,periodicity_invoice",0,Monthly,Mensuel,
hubi,selection,"wiz.invoiceperiod,periodicity_invoice",0,Monthly,Mensuel,
hubi,selection,"wiz.prepare.creditnote,periodicity_creditnote",0,Monthly,Mensuel,
hubi,model,"ir.ui.view,arch_db",hubi.search_establishment,My Establishments,Mes Etablissements,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,My Invoices,Mes factures,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,My Invoices,Mes factures,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,My Partners,Mes Partenaires,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_naf,NAF,NAF,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_naf,NAF,NAF,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_department_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_labelmodel_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_payment_mode_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_name,Name,Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_name,Name,Nom,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Name,Nom,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Name,Nom,
hubi,model,"ir.ui.view,arch_db",hubi.view_establishment_tree,Name,Nom,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Name,Nom,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_general_settings_form,Name,Nom,
hubi,sql_constraint,hubi.general_settings,0,Name must be unique for the company,Nom doit être unique pour cette société,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_department_form,Name of the department,Nom du département,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_family_form,Name of the family,Nome de la famille,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_labelmodel_form,Name of the label model,Nom du modèle Imprimante,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_parameter_form,Name of the parameter,Nom du paramètre,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_printer_form,Name of the printer,Nom Imprimante,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_shipper_form,Name of the shipper,Nom du transporteur,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,New_Pallet,Nouvelle_Palette,
hubi,model,"ir.ui.view,arch_db",hubi.moduleoption_search,No Active,Non Active,
hubi,model,"ir.ui.view,arch_db",hubi.shipper_search,No Active,Non Active,
hubi,model,"ir.ui.view,arch_db",hubi.product_template_search_view_hubi,No Components,Sans Composant,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_module_form,Nom module,Nom module,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Not Paid,Non payées,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_form_view,Note,Note,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Note,Note,
hubi,selection,"sale.report,invoice_status",0,Nothing to Invoice,Rien à facturer,
hubi,selection,"sale.report.carrier,invoice_status",0,Nothing to Invoice,Rien à facturer,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_number,Number,Numéro,
hubi,model,"ir.ui.view,arch_db",hubi.report_account_invoice_summary,Number,Numéro,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_number_delivery,Number Delivery,Numéro Transporteur,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_number_delivery,Number Delivery,Numéro Transporteur,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_number_invoice,Number Invoice,Numéro Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_number_invoice,Number Invoice,Numéro Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_number_invoice,Number Invoice,Numéro Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_product_category_nb_day_dluo,Number day DLUO,Number day DLUO,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_count,Number of labels to print,Nombre d'étiquettes à imprimer,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_pallet_number,Number of pallet,Nombre de palette,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_pallet_number,Number of pallet,Nombre de palette,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_pallet_number,Number of pallet,Nombre de palette,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_creditnote_ok,OK,OK,
hubi,model,"ir.ui.view,arch_db",hubi.search_product_wizard_form_step2,OK,OK,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_confirm_dialog_form,OK,OK,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_productprice_step2,OK,OK,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_mrp_bom_form,"Odoo uses these BoMs to automatically propose manufacturing
                orders according to procurement needs.","Odoo utilise ces nomenclatures pour proposer automatiquement
des ordres de fabrication selon les besoins en approvisionnement.",
hubi,model,"ir.ui.view,arch_db",hubi.product_template_search_view_hubi,Only type Consum,Seulement type Consommable,
hubi,model,"ir.ui.view,arch_db",hubi.product_template_search_view_hubi,Only type Product,Seulement type Produit,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_module_form,Options des Modules,Options des Modules,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_order_line_id,Order,Commande,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Order #,Commande n°,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_order_code_ean,Order Code_EAN,Commande Code_EAN,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_order_code_ean,Order Code_EAN,Commande Code_EAN,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_tree_view,Order Date,Date de la commande,
hubi,model,"ir.actions.report,name",hubi.report_orderline_label,Order Lines,Lignes de la commande,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Order Lines,Lignes de la commande,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Order Month,Mois de la commande,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Order Month,Mois de la commande,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_order_name,Order Name,Commande Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_order_name,Order Name,Commande Nom,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_uom_qty,Order Quantity,Quantité Commande,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_order_id,Order Reference,Référence commande,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_order_id,Order Reference,Référence commande,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_name_5737,Order Reference,Référence commande,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_order_id,Order id,Commande id,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_sale_order_print_label_tree,Order line,Commande ligne,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Ordered Qty,Qté commandée,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Ordered date of the sales order,Date de commande du bon de commande,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Ordered sending_date of the sales order,Date d'envoi de la commande client,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_orders_invoice,Orders to Invoice,Commandes à facturer,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_origin_id,Origin,Origine,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Other Information,Autres informations,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_description_other,Other description,Autre description,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Overdue,Retard,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,"Overdue invoices, maturity date passed","Factures en retard, date d'échéance dépassé",
hubi,model,"ir.actions.report,name",hubi.action_report_pro_forma_invoice_hubi,PRO-FORMA Invoice / HUBI,PRO-FORMA Invoice / HUBI,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_packaging_id,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_packaging_name,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.create_product_from_category_search,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.family_product_search,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_line_form_view,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Packaging,Conditionnement,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_create_print_label,Packaging,Conditionnement,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_packaging_date,Packaging Date,Date Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_packaging_date,Packaging Date,Date Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_packaging_date,Packaging Date,Date Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_packaging_name,Packaging Name,Nom Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_packaging_name,Packaging Name,Nom Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_packaging_name,Packaging Name,Nom Emballage,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_packaging_reference,Packaging Reference,Emballage Référence,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_packaging_date,Packaging date,Emballage date,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_packaging_date,Packaging date,Emballage date,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_done_packing,Packing Done,Emballage Fait,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_packing_preparation,Packing Preparation,Préparation d'emballage,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_packing_preparation,Packing Preparation,Préparation d'emballage,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_packing_preparation_tree,Packing Preparation,Préparation d'emballage,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_with_payments_hubi,Paid on,Payé le,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_pallet_description,Pallet Description,Palette Description,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_pallet_description,Pallet Description,Palette Description,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_pallet_no,Pallet Number,Palette Numéro,
hubi,model,"ir.model,name",hubi.model_hubi_palletization,Palletization,Palettisation,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Palletization,Palettisation,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Palletization,Palettisation,
hubi,model,"ir.model,name",hubi.model_hubi_palletization_line,Palletization Line,Palettisation Ligne,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_palletization_ids,Palletization Lines,Palettisation Lignes,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Palletization Lines,Palettisation Lignes,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_palletization_line_ids,Palletization Pallets,Palettisation Palettes,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_palletization_id,Palletization Reference,Palettisation Référence,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Palletization for the Order :,Palettisation pour la Commande :,
hubi,model,"ir.actions.act_window,name",hubi.action_miadi_etiquette_parameter,Parameter,Paramètre,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_parameter_form,Parameter,Paramètre,
hubi,model,"ir.model,name",hubi.model_hubi_parameter,Parameters,Paramètres,
hubi,model,"ir.ui.menu,name",hubi.menu_miadi_etiquette_parameter,Parameters,Paramètres,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_category_caliber_categ_id,Parent Category,Catégorie mère,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_customer_description_product_id,Parent Product,Produit Parent,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,45,Partner,Partenaire,
hubi,selection,"hubi.family,main_level",0,Partner,Partenaire,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_customer_description_partner_id,Partner,Partenaire,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_partner_id,Partner,Partenaire,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_partner_id,Partner,Partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Partner,Partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Partner,Partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Partner,Partenaire,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_country_id,Partner Country,Pays du partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Partner List,Liste Partenaires,
hubi,model,"ir.ui.view,arch_db",hubi.report_account_invoice_summary,Partner Name,Partenaire Nom,
hubi,model,"ir.model,name",hubi.model_hubi_family,Partner family,Partenaire famille,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Partner's Country,Pays du partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Partner's Country,Pays du partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Partner(s) Number :,Partenaire(s) Numéro :,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_datas_partner,Partners,Partenaires,
hubi,model,"ir.model.fields,help",hubi.field_hubi_labelmodel_text,Paste here copy of label text,Coller ici la copie du texte de l'étiquette,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Path,Chemin,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_path_account_transfer,Path For Account Transfer,Chemin pour le Transfert Comptable,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_path_account_transfer,Path For Account Transfer,Chemin pour le Transfert Comptable,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_transfertcompta_path_account_transfer,Path For Account Transfer,Chemin pour le Transfert Comptable,
hubi,model,"ir.model.fields,help",hubi.field_hubi_labelmodel_file,Path of the label file,Chemin du fichier Etiquette,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_payment,Payment,Paiement,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_payment_form,Payment,Paiement,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_payment_tree,Payment,Paiement,
hubi,model,"ir.model,name",hubi.model_hubi_payment_mode,Payment Mode,Mode de Paiement,
hubi,model,"ir.model.fields,field_description",hubi.field_account_payment_payment_mode_id,Payment Mode,Mode de Paiement,
hubi,model,"ir.model.fields,field_description",hubi.field_account_payment_term_line_payment_mode_id,Payment Mode,Mode de Paiement,
hubi,model,"ir.model.fields,field_description",hubi.field_account_register_payments_payment_mode_id,Payment Mode,Mode de Paiement,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_payment_mode,Payment Mode,Mode de Paiement,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_payment_term,Payment Term,Délai de Paiement,
hubi,model,"ir.model,name",hubi.model_account_payment_term_line,Payment Terms Line,Détail des conditions de règlement,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_payment_transfer,Payment Transfer,Transfert de Paiement,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_account_payments_transfert,Payments,Paiements,
hubi,model,"ir.model,name",hubi.model_account_payment,Payments,Paiements,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_account_payments_customer,Payments,Paiements,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_account_payments_supplier,Payments,Paiements,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_account_payments_transfert,"Payments are used to register liquidity movements (send, collect or transfer money).
                  You can then process those payments by your own means or by using installed facilities.","Les paiements sont utilisés pour enregistrer des mouvements de trésorerie (envoi, collecte ou transfert d'argent). Vous pouvez ensuite traiter ces paiements par vos propres moyens ou en utilisant les mécanismes installés.",
hubi,selection,"account.invoice,discount_type",0,Percentage,Pourcentage,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Period,Période,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Period,Période,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_discount_period_ca,Period Discount CA,Périodicité Remise CA,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_discount_period_ca,Period Discount CA,Périodicité Remise CA,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Periods,Périodes,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Persons,Personnes,
hubi,model,"ir.model.fields,field_description",hubi.field_delivery_carrier_phone,Phone,Téléphone,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_phone,Phone,Téléphone,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Phone,Téléphone,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Phone,Téléphone,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Phone     :,Téléphone:,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Phone:,Téléphone :,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_sale_order_num,Piece,Pièce,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_port,Port,Port,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_product_category_caliber_caliber_id,Possible Caliber for this category,Calibre Possible pour cette categorie,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_prepare_creditnote,Prepare Credit Note CA,Préparation Avoir sur CA,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_hubi_form_view,Price,Prix,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Price,Prix,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_color,Price Color,Prix Couleur,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_ean13,Price EAN13,Prix EAN13,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_ifls,Price IFLS,Prix IFLS,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Price Kg :,Prix Kg :,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_price_list_id,Price List,Liste Tarif,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_price_list_id,Price List,Liste Tarif,
hubi,model,"ir.ui.view,arch_db",hubi.Price_List_Lines_form_view,Price List Lines,Liste Tarif Lignes,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_option,Price Option,Tarif Option,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_price_unit,Price Unit,Prix Unit,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_price_unit,Price Unit,Prix Unit,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_price_weight,Price Weight,Prix au poids,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_price_weight,Price Weight,Prix au poids,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_price_weight,Price Weight,Prix au poids,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_price_weight,Price Weight,Prix au poids,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_item_hubi_form_view,Price Weight,Prix au poids,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Price Weight,Prix au poids,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Price Weight,Prix au poids,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_price_weight,Price Weight ,Prix au poids ,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_price_weight,Price Weight ,Prix au poids ,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_pricelist_line_id,Price list,Tarif,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_pricelist_id,Price list,Tarif,
hubi,model,"ir.model,name",hubi.model_product_pricelist,Pricelist,Liste de prix,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_pricelist_id,Pricelist,Liste de prix,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_productprice_pricelist_ids,Pricelist,Liste de prix,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_hubi_form_view,Pricelist Items,Éléments de la liste de prix,
hubi,model,"ir.model,name",hubi.model_product_pricelist_item,Pricelist item,Élément de la liste de prix,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_product_pricelist,Pricelists,Listes de prix,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_prices_list,PricesList,Tarif,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_print_label_sale_view,Print,Imprimer,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_print_label_view,Print,Imprimer,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sales_print_label,Print Label,Imprimer Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_view,Print Label,Imprimer Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_packing_preparation_tree,Print Label,Imprimer Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_prepare_sale_order_print_label,Print Label,Imprimer Etiquette,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_print_label_sale,Print Label from sale,Imprimer Etiquette à partir de Commande,
hubi,model,"ir.actions.act_window,name",hubi.action_menu_wiz_print_label,Print label,Imprimer Etiquette,
hubi,model,"ir.actions.act_window,name",hubi.action_wiz_print_label,Print label,Imprimer Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_print_label_sale_view,Print label,Imprimer Etiquette,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_print_label_view,Print label,Imprimer Etiquette,
hubi,model,"ir.actions.act_window,name",hubi.action_miadi_etiquette_printer,Printer,Imprimante,
hubi,model,"ir.model,name",hubi.model_hubi_printer,Printer,Imprimante,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_printer_id,Printer,Imprimante,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_printer_id,Printer,Imprimante,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_print_label_sale_printer_id,Printer,Imprimante,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_printer_form,Printer,Imprimante,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_item_hubi_form_view,Printer,Imprimante,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_printer_name,Printer name,Nom Imprimante,
hubi,model,"ir.ui.menu,name",hubi.menu_miadi_etiquette_printer,Printers,Imprimantes,
hubi,model,"ir.ui.view,arch_db",hubi.miadi_etiquette_parameter_tree,Printers,Imprimantes,
hubi,model,"ir.ui.view,arch_db",hubi.view_miadi_etiquette_printer_tree,Printers,Imprimantes,
hubi,model,"ir.model,name",hubi.model_hubi_printing,Printing,Printing,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printing_printing_date,Printing date,Printing date,
hubi,selection,"hubi.family,main_level",0,Product,Article,
hubi,model,"ir.model,name",hubi.model_product_product,Product,Article,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_product_id,Product,Article,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_product_id,Product,Article,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_product_id,Product,Article,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_product_name,Product,Article,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_product_id,Product,Article,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_all_products,Product,Article,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_products,Product,Article,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Product,Article,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_module_tree,Product,Article,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Product Caliber,Calibre Produit,
hubi,model,"ir.model,name",hubi.model_product_category,Product Category,Catégorie d'article,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Product Category,Catégorie d'article,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_product_color,Product Color,Couleur Produit,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_product_color,Product Color,Couleur Produit,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_template_form_inherited,Product Customer,Produit Client,
hubi,model,"ir.ui.view,arch_db",hubi.view_product_partner_form,Product Customer,Produit Client,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_product_customer_ids,Product Customer Description,Produit Client Description,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_product_customer_ids,Product Customer Description,Produit Client Description,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_product_id,Product ID,Produit ID,
hubi,model,"ir.actions.report,name",hubi.report_productprice_sheet,Product Price Sheet,Edition des Tarifs,
hubi,model,"ir.model,name",hubi.model_product_template,Product Template,Modèle d'article,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_product_grouping,Product grouping,Produit groupé,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_product_grouping,Product grouping,Produit groupé,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_product_template,Products,Articles,
